"call","Proposal_ID","Sampling_Set","lat_lon","geo_loc_name","soil_type","fao_class","cur_vegetation","ecoregion","cur_land_use","env_broad_scale","env_broad_NEW"
"FY26","62047","7","40.810700, -104.779714","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","7","40.810700, -104.779715","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","7","40.810700, -104.779716","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","7","40.810700, -104.779717","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","7","40.810700, -104.779718","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","8","40.810774, -104.779861","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","8","40.810774, -104.779862","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","8","40.810774, -104.779863","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","8","40.810774, -104.779864","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","8","40.810774, -104.779865","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","8","40.810774, -104.779866","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","9","40.810891, -104.780023","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","9","40.810891, -104.780024","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","9","40.810891, -104.780025","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","9","40.810891, -104.780026","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","9","40.810891, -104.780027","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62047","9","40.810891, -104.780028","United States: Colorado, Carr","Aridisol","","Grassland","Central Plains","rangeland","arid biome [ENVO:01001838]","arid"
"FY26","62049","1","37.986942, -87.509522","United States: Indiana, Evansville","Inceptisol","","Mixed hardwood - american elm, sugar maple, white oak, tulip poplar, spice bush, shingle oak, pawpaw","Appalachians / Cumberland Plateau","hardwoods","temperate biome [ENVO:01001831]","temperate"
"FY26","62049","1","37.986942, -87.509523","United States: Indiana, Evansville","Inceptisol","","Mixed hardwood - american elm, sugar maple, white oak, tulip poplar, spice bush, shingle oak, pawpaw","Appalachians / Cumberland Plateau","hardwoods","temperate biome [ENVO:01001831]","temperate"
"FY26","62049","1","37.986942, -87.509524","United States: Indiana, Evansville","Inceptisol","","Mixed hardwood - american elm, sugar maple, white oak, tulip poplar, spice bush, shingle oak, pawpaw","Appalachians / Cumberland Plateau","hardwoods","temperate biome [ENVO:01001831]","temperate"
"FY26","62049","1","37.986942, -87.509525","United States: Indiana, Evansville","Inceptisol","","Mixed hardwood - american elm, sugar maple, white oak, tulip poplar, spice bush, shingle oak, pawpaw","Appalachians / Cumberland Plateau","hardwoods","temperate biome [ENVO:01001831]","temperate"
"FY26","62049","2","37.9848, -87.5086","United States: Indiana, Evansville","Inceptisol","","Mixed hardwood - american elm, sugar maple, white oak, tulip poplar, spice bush, shingle oak, pawpaw","Appalachians / Cumberland Plateau","hardwoods","temperate biome [ENVO:01001831]","temperate"
"FY26","62049","3","37.9852, -87.5117","United States: Indiana, Evansville","Inceptisol","","Mixed hardwood - american elm, sugar maple, white oak, tulip poplar, spice bush, shingle oak, pawpaw","Appalachians / Cumberland Plateau","hardwoods","temperate biome [ENVO:01001831]","temperate"
"FY26","62049","4","37.9902, -87.5049","United States: Indiana, Evansville","Entisol","","Mixed hardwood - burnt hickory, sugar maple, tulip poplar, spice bush, pawpaw","Appalachians / Cumberland Plateau","hardwoods","temperate biome [ENVO:01001831]","temperate"
"FY26","62049","5","37.9899, -87.5045","United States: Indiana, Evansville","Entisol","","Mixed hardwood - burnt hickory, sugar maple, tulip poplar, spice bush, pawpaw","Appalachians / Cumberland Plateau","hardwoods","temperate biome [ENVO:01001831]","temperate"
"FY26","62049","6","37.9900, -87.5042","United States: Indiana, Evansville","Entisol","","Mixed hardwood - burnt hickory, sugar maple, tulip poplar, spice bush, pawpaw","Appalachians / Cumberland Plateau","hardwoods","temperate biome [ENVO:01001831]","temperate"
"FY26","62049","7","37.9779, -87.5029","United States: Indiana, Evansville","Inceptisol","","Kentucky bluegrass, Bermuda grass","Appalachians / Cumberland Plateau","meadows","temperate biome [ENVO:01001831]","temperate"
"FY26","62049","8","37.9785, -87.5031","United States: Indiana, Evansville","Inceptisol","","Turf grass, horse weed, thistle","Appalachians / Cumberland Plateau","meadows","temperate biome [ENVO:01001831]","temperate"
"FY26","62049","9","37.9775, -87.5033","United States: Indiana, Evansville","Inceptisol","","Kentucky bluegrass, Bermuda grass","Appalachians / Cumberland Plateau","meadows","temperate biome [ENVO:01001831]","temperate"
"FY23","61049","1","42.536554, -72.17600793","United States: Massachusetts, Petersham","Inceptisol","","Deciduous forest","Northeast","hardwoods","temperate deciduous broadleaf forest [ENVO:01000385]","temperate"
"FY23","61049","10","33.40182, -97.57015","United States: Texas, Alvord","Alfisol","","Oak Savannah","Southern Plains","hardwoods","temperate deciduous broadleaf forest [ENVO:01000385]","temperate"
"FY23","61049","11","29.691389, -81.988611","United States: Florida, Crescent City","Entisol","","Pine/Oak Flatwoods","Southeast","intermixed","temperate mixed forest biome [ENVO:01000212]","temperate"
"FY23","61049","12","31.91140, -110.83590","United States: Arizona, Sahuarita","Entisol","","Creosote shrubland","Desert Southwest","shrub land","arid biome [ENVO:01001838]","arid"
"FY23","61049","13","65.15364, -147.50585","United States: Alaska, Fairbanks","Histosol","","Spruce forest","Taiga","conifers","subpolar coniferous forest biome [ENVO:01000250]","polar"
"FY23","61049","14","63.88142, -145.75343","United States: Alaska, Delta Junction","Inceptisol","","Spruce forest","Taiga","conifers","subpolar coniferous forest biome [ENVO:01000250]","polar"
"FY23","61049","15","63.87666, -149.21352","United States: Alaska, Healy","Gelisol","","Dwarf birch forest","Taiga","shrub land","subpolar biome [ENVO:01001834]","polar"
"FY23","61049","15","63.87674, -149.21336","United States: Alaska, Healy","Gelisol","","Dwarf birch forest","Taiga","shrub land","subpolar biome [ENVO:01001834]","polar"
"FY23","61049","16","68.64770, -149.39809","United States: Alaska, Toolik","Gelisol","","Mosses, lichens","Tundra","tundra","tundra biome [ENVO:01000180]","terrestrial"
"FY23","61049","17","71.28253, -156.62144","United States: Alaska, Barrow","Gelisol","","Sedges","Tundra","tundra","tundra biome [ENVO:01000180]","terrestrial"
"FY23","61049","18","40.818714, -104.749151","United States: Colorado, Nunn","Mollisol","","Shortgrass prairie","Central Plains","rangeland","temperate grassland biome [ENVO:01000193]","temperate"
"FY23","61049","19","37.110011, -119.735218","United States: California, O'Neals","Alfisol","","Oak Savannah","Pacific Southwest","rangeland","mediterranean savanna biome [ENVO:01000229]","subtropical"
"FY23","61049","2","46.2333670, -89.539720","United States: Michigan, Land O Lakes","Histosol","","Deciduous forest","Great Lakes","hardwoods","temperate deciduous broadleaf forest [ENVO:01000385]","temperate"
"FY23","61049","20","37.033729, -119.263969","United States: California, Tollhouse","Alfisol","","Mixed evergreen forest and shrub scrub/successional shrub land","Pacific Southwest","conifers","montane shrubland biome [ENVO:01000216]","montane"
"FY23","61049","21","37.0015, -119.0039","United States: California, Shaver Lake","Entisol","","Evergreen forest","Pacific Southwest","conifers","montane biome [ENVO:01001836]","montane"
"FY23","61049","22","40.20332, -105.480967","United States: Colorado, Allenspark","Inceptisol","","Pine forest","Southern Rockies / Colorado Plateau","conifers","montane biome [ENVO:01001836]","montane"
"FY23","61049","24","47.128415, -99.239356","United States: North Dakota, Woodworth","Mollisol","","Mixed Grass Prairie","Northern Plains","rangeland","temperate grassland biome [ENVO:01000193]","temperate"
"FY23","61049","25","35.41490, -99.05527","United States: Oklahoma, Bessie","Inceptisol","","Mixed Grass Prairie","Southern Plains","rangeland","temperate grassland biome [ENVO:01000193]","temperate"
"FY23","61049","26","35.41397, -99.05993","United States: Oklahoma, Bessie","Inceptisol","","Mixed Grass Prairie","Southern Plains","rangeland","temperate grassland biome [ENVO:01000193]","temperate"
"FY23","61049","27","35.41142, -99.05836","United States: Oklahoma, Bessie","Inceptisol","","Mixed Grass Prairie","Southern Plains","rangeland","temperate grassland biome [ENVO:01000193]","temperate"
"FY23","61049","28","35.40865, -99.05891","United States: Oklahoma, Bessie","Inceptisol","","Mixed Grass Prairie","Southern Plains","rangeland","temperate grassland biome [ENVO:01000193]","temperate"
"FY23","61049","29","35.40800, -99.06030","United States: Oklahoma, Bessie","Inceptisol","","Mixed Grass Prairie","Southern Plains","rangeland","temperate grassland biome [ENVO:01000193]","temperate"
"FY23","61049","3","40.818714, -104.749151","United States: Colorado, Nunn","Mollisol","","Shortgrass prairie","Central Plains","rangeland","temperate grassland biome [ENVO:01000193]","temperate"
"FY25","61049","30","31.197445, -84.463707","United States: Georgia, Newton","Ultisol","","Longleaf Pine Forest","Southeast","conifers","temperate coniferous forest biome [ENVO:01000211]","temperate"
"FY25","61049","31","39.1098, -96.6133","United States: Kansas, Manhattan","Mollisol","","Agricultural wheat","Prairie Peninsula","row crops","cropland biome [ENVO:01000245]","terrestrial"
"FY25","61049","32","37.3777, -80.5240","United States: Virginia, Pembroke","Entisol","","Oak forest","Appalachians / Cumberland Plateau","hardwoods","temperate deciduous broadleaf forest [ENVO:01000385]","temperate"
"FY25","61049","33","46.7698, -100.9142","United States: North Dakota, Mandan","Mollisol","","Mixed Grass Prairie","Northern Plains","rangeland","temperate grassland biome [ENVO:01000193]","temperate"
"FY25","61049","35","31.911559, -110.835938","United States: Arizona, Sahuarita","Entisol","","Creosote shrubland","Desert Southwest","shrub land","arid biome [ENVO:01001838]","arid"
"FY25","61049","36","45.8246, -121.9604","United States: Washington, Stevenson","Andisol","","Conifer forest, young growth, 20-30 years","Pacific Northwest","conifers","temperate coniferous forest biome [ENVO:01000211]","temperate"
"FY25","61049","37","37.1107, -119.7367","United States: California, O'Neals","Alfisol","","Oak Savannah","Pacific Southwest","rangeland","mediterranean savanna biome [ENVO:01000229]","subtropical"
"FY25","61049","38","31.197714, -84.463904","United States: Georgia, Newton","Ultisol","","Longleaf Pine Forest","Southeast","conifers","temperate coniferous forest biome [ENVO:01000211]","temperate"
"FY25","61049","39","39.1099, -96.6132","United States: Kansas, Manhattan","Mollisol","","Agricultural wheat","Prairie Peninsula","row crops","cropland biome [ENVO:01000245]","terrestrial"
"FY23","61049","4","35.96337, -84.28194","United States: Tennessee, Oak Ridge","Ultisol","","Deciduous forest","Appalachians / Cumberland Plateau","hardwoods","temperate deciduous broadleaf forest [ENVO:01000385]","temperate"
"FY25","61049","40","37.3778, -80.52472","United States: Virginia, Pembroke","Entisol","","Oak forest","Appalachians / Cumberland Plateau","hardwoods","temperate deciduous broadleaf forest [ENVO:01000385]","temperate"
"FY25","61049","41","46.7699, -100.9143","United States: North Dakota, Mandan","Mollisol","","Mixed Grass Prairie","Northern Plains","rangeland","temperate grassland biome [ENVO:01000193]","temperate"
"FY25","61049","42","40.2032, -105.4809","United States: Colorado, Allenspark","Inceptisol","","Pine forest","Southern Rockies / Colorado Plateau","conifers","montane biome [ENVO:01001836]","montane"
"FY25","61049","43","31.9114, -110.8360","United States: Arizona, Sahuarita","Entisol","","Creosote shrubland","Desert Southwest","shrub land","arid biome [ENVO:01001838]","arid"
"FY25","61049","44","45.8247, -121.9604","United States: Washington, Stevenson","Andisol","","Conifer forest, young growth, 20-30 years","Pacific Northwest","conifers","temperate coniferous forest biome [ENVO:01000211]","temperate"
"FY25","61049","45","37.110560, -119.736603","United States: California, O'Neals","Alfisol","","Oak Savannah","Pacific Southwest","rangeland","mediterranean savanna biome [ENVO:01000229]","subtropical"
"FY26","61049","46","31.197714, -84.463941","United States: Georgia, Newton","Ultisol","","Longleaf Pine Forest","Southeast","conifers","temperate coniferous forest biome [ENVO:01000211]","temperate"
"FY26","61049","47","39.1099, -96.6132","United States: Kansas, Manhattan","Mollisol","","Agricultural wheat","Prairie Peninsula","row crops","cropland biome [ENVO:01000245]","terrestrial"
"FY26","61049","48","37.3777, -80.5240","United States: Virginia, Pembroke","Entisol","","Oak forest","Appalachians / Cumberland Plateau","hardwoods","temperate deciduous broadleaf forest [ENVO:01000385]","temperate"
"FY23","61049","5","45.824867, -121.960700","United States: Washington, Stevenson","Andisol","","Conifer forest, young growth, 20-30 years","Pacific Northwest","conifers","temperate coniferous forest biome [ENVO:01000211]","temperate"
"FY26","61049","51","31.911559, -110.835938","United States: Arizona, Sahuarita","Entisol","","Creosote shrubland","Desert Southwest","shrub land","arid biome [ENVO:01001838]","arid"
"FY26","61049","52","45.824796, -121.960426","United States: Washington, Stevenson","Andisol","","Conifer forest, young growth, 20-30 years","Pacific Northwest","conifers","temperate coniferous forest biome [ENVO:01000211]","temperate"
"FY26","61049","53","37.11077, -119.73658","United States: California, O'Neals","Alfisol","","Oak Savannah","Pacific Southwest","rangeland","mediterranean savanna biome [ENVO:01000229]","subtropical"
"FY23","61049","6","39.10091, -96.56277","United States: Kansas, Manhattan","Mollisol","","Tallgrass prairie","Prairie Peninsula","meadows","temperate grassland biome [ENVO:01000193]","temperate"
"FY23","61049","7","40.185664, -112.472628","United States: Utah, Onaqui","Aridisol","","Scrub shrub","Great Basin","shrub land","arid biome [ENVO:01001838]","arid"
"FY23","61049","8","32.95059, -87.39280","United States: Alabama, Moundville","Entisol","","Evergreen - Pinus Palustrus, Vaccinium and Rhus. Predominantly (Mixed Forest)","Ozarks Complex","intermixed","temperate coniferous forest biome [ENVO:01000211]","temperate"
"FY23","61049","9","38.897757, -78.151677","United States: Virginia, Front Royal","Alfisol","","Tallgrass prairie","Mid Atlantic","meadows","temperate grassland biome [ENVO:01000193]","temperate"
"FY24","61558","1","38.927500,-106.978712","United States: Colorado, Crested Butte","Entisol","","P. Englemannii, A. lasiocarpa","Southern Rockies / Colorado Plateau","conifers","subalpine biome [ENVO:01001837]","subalpine"
"FY24","61558","2","38.928487,-106.977891","United States: Colorado, Crested Butte","Entisol","","P.tremuloides","Southern Rockies / Colorado Plateau","hardwoods","subalpine biome [ENVO:01001837]","subalpine"
"FY25","61558","3","38.9276,-106.9786","United States: Colorado, Crested Butte","Entisol","","P. Englemannii, A. lasiocarpa","Southern Rockies / Colorado Plateau","conifers","subalpine biome [ENVO:01001837]","subalpine"
"FY25","61558","4","38.9284,-106.9781","United States: Colorado, Crested Butte","Entisol","","P.tremuloides","Southern Rockies / Colorado Plateau","hardwoods","subalpine biome [ENVO:01001837]","subalpine"
"FY25","61558","5","38.9285,-106.9780","United States: Colorado, Crested Butte","Entisol","","P.tremuloides","Southern Rockies / Colorado Plateau","hardwoods","subalpine biome [ENVO:01001837]","subalpine"
"FY25","61558","6","38.9272,-106.9782","United States: Colorado, Crested Butte","Entisol","","P. Englemannii, A. lasiocarpa","Southern Rockies / Colorado Plateau","conifers","subalpine biome [ENVO:01001837]","subalpine"
"FY25","61558","7","38.9286,-106.9780","United States: Colorado, Crested Butte","Entisol","","P.tremuloides","Southern Rockies / Colorado Plateau","hardwoods","subalpine biome [ENVO:01001837]","subalpine"
"FY25","61558","8","38.9275,-106.9786","United States: Colorado, Crested Butte","Entisol","","P. Englemannii, A. lasiocarpa","Southern Rockies / Colorado Plateau","conifers","subalpine biome [ENVO:01001837]","subalpine"
